event_id,n_priced,n_distinct_price,price_first,price_last,price_lo,price_hi,abs_range,rel_range,n_changes,total_abs_variation,is_flat
rZ7HnEZ1Af-YbK,18,1,15.5,15.5,15.5,15.5,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-YbN,18,1,24.18,24.18,24.18,24.18,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-YbS,18,1,25.43,25.43,25.43,25.43,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-Ybd,18,1,6.67,6.67,6.67,6.67,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-YfS,18,1,6.67,6.67,6.67,6.67,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-Yfd,18,1,19.49,19.49,19.49,19.49,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-YjK,18,1,25.21,25.21,25.21,25.21,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-Ykd,18,1,12.83,12.83,12.83,12.83,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-YpK,18,1,6.67,6.67,6.67,6.67,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-Ypd,18,1,6.67,6.67,6.67,6.67,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-YqN,18,1,25.21,25.21,25.21,25.21,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-YrK,18,1,30.15,30.15,30.15,30.15,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-YvK,18,1,40.44,40.44,40.44,40.44,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-Yxd,18,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-Z-K,18,1,27.27,27.27,27.27,27.27,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-Z-d,18,1,26.93,26.93,26.93,26.93,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-Z0N,18,1,27.51,27.51,27.51,27.51,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-Z3d,18,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-Z7S,18,1,21.03,21.03,21.03,21.03,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-Z8d,18,1,29.55,29.55,29.55,29.55,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-ZCd,18,1,19.49,19.49,19.49,19.49,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-ZFS,18,1,28.83,28.83,28.83,28.83,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-ZGS,18,1,35.3,35.3,35.3,35.3,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-ZJd,18,1,26.93,26.93,26.93,26.93,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-ZOK,18,1,28.3,28.3,28.3,28.3,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-ZOd,18,1,22.73,22.73,22.73,22.73,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-ZPN,18,1,28.54,28.54,28.54,28.54,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-ZQd,18,1,38.3,38.3,38.3,38.3,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-ZZd,18,1,41.05,41.05,41.05,41.05,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-Z_N,18,1,29.55,29.55,29.55,29.55,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-ZaK,18,1,20.14,20.14,20.14,20.14,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-ZfN,18,1,26.1,26.1,26.1,26.1,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-ZfS,18,1,22.94,22.94,22.94,22.94,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-ZjK,18,1,17.45,17.45,17.45,17.45,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-ZjN,18,1,19.85,19.85,19.85,19.85,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-Zkd,18,1,31.23,31.23,31.23,31.23,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-ZoS,18,1,14.94,14.94,14.94,14.94,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-Zod,18,1,26.15,26.15,26.15,26.15,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-ZqK,18,1,22.73,22.73,22.73,22.73,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-Zqd,18,1,45.55,45.55,45.55,45.55,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-ZvK,18,1,20.53,20.53,20.53,20.53,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-ZxK,18,1,28.54,28.54,28.54,28.54,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-Zxd,18,1,28.54,28.54,28.54,28.54,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-_1d,18,1,31.26,31.26,31.26,31.26,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-_FN,18,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-_FS,18,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-_PK,18,1,30.36,30.36,30.36,30.36,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-_ZK,18,1,20.63,20.63,20.63,20.63,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-_ZS,18,1,21.5,21.5,21.5,21.5,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-_aK,18,1,23.63,23.63,23.63,23.63,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-_aS,18,1,34.75,34.75,34.75,34.75,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-_fS,18,1,31.36,31.36,31.36,31.36,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-_vd,18,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-a-K,18,1,29.28,29.28,29.28,29.28,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-a4N,18,1,33.14,33.14,33.14,33.14,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-a4S,18,1,33.14,33.14,33.14,33.14,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-a7K,18,1,13.07,13.07,13.07,13.07,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-a7N,18,1,35.46,35.46,35.46,35.46,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-a7S,18,1,35.46,35.46,35.46,35.46,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-a7d,18,1,40.93,40.93,40.93,40.93,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-aAK,18,1,35.46,35.46,35.46,35.46,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-aAN,18,1,18.63,18.63,18.63,18.63,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-aAd,18,1,35.46,35.46,35.46,35.46,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-aFK,18,1,22.6,22.6,22.6,22.6,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-aGN,18,1,20.0,20.0,20.0,20.0,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-aQd,18,1,17.07,17.07,17.07,17.07,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-aZK,18,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-aZS,18,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-aZd,18,1,57.81,57.81,57.81,57.81,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-a_S,18,1,16.11,16.11,16.11,16.11,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-a_d,18,1,22.35,22.35,22.35,22.35,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-aaK,18,1,17.19,17.19,17.19,17.19,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-abN,18,1,22.35,22.35,22.35,22.35,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-abS,18,1,22.12,22.12,22.12,22.12,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-afS,18,1,22.61,22.61,22.61,22.61,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-afd,18,1,24.18,24.18,24.18,24.18,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-ajd,18,1,25.21,25.21,25.21,25.21,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-apK,18,1,33.14,33.14,33.14,33.14,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-apd,18,1,33.14,33.14,33.14,33.14,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-aud,18,1,33.14,33.14,33.14,33.14,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-avd,18,1,19.73,19.73,19.73,19.73,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-b-K,18,1,29.77,29.77,29.77,29.77,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-b-N,18,1,27.27,27.27,27.27,27.27,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-b0d,18,1,36.02,36.02,36.02,36.02,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-b4N,18,1,21.53,21.53,21.53,21.53,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-b4d,18,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-b7N,18,1,26.04,26.04,26.04,26.04,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-bCK,18,1,44.05,44.05,44.05,44.05,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-bFd,18,1,32.86,32.86,32.86,32.86,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-bGK,18,1,38.7,38.7,38.7,38.7,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-bGN,18,1,22.85,22.85,22.85,22.85,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-bGd,18,1,49.34,49.34,49.34,49.34,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-bJd,18,1,37.54,37.54,37.54,37.54,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-bOK,18,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-bPK,18,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-bPN,18,1,15.16,15.16,15.16,15.16,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-bQd,18,1,33.39,33.39,33.39,33.39,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-bZK,18,1,50.32,50.32,50.32,50.32,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-baK,18,1,19.49,19.49,19.49,19.49,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-bfK,18,1,26.49,26.49,26.49,26.49,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-bfN,18,1,29.32,29.32,29.32,29.32,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-bfd,18,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-bjS,18,1,49.28,49.28,49.28,49.28,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-bjd,18,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-bkK,18,1,32.86,32.86,32.86,32.86,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-bpd,18,1,108.11,108.11,108.11,108.11,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-bqK,18,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-bqd,18,1,27.51,27.51,27.51,27.51,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-brd,18,1,23.14,23.14,23.14,23.14,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-buK,18,1,27.28,27.28,27.28,27.28,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-bud,18,1,19.0,19.0,19.0,19.0,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-d-S,18,1,33.14,33.14,33.14,33.14,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-d1d,18,1,19.95,19.95,19.95,19.95,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-d4K,18,1,17.72,17.72,17.72,17.72,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-d4d,18,1,1.5,1.5,1.5,1.5,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-d7d,18,1,22.73,22.73,22.73,22.73,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-d8K,18,1,1.5,1.5,1.5,1.5,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-dAK,18,1,86.42,86.42,86.42,86.42,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-dCK,18,1,43.4,43.4,43.4,43.4,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-dFK,18,1,20.53,20.53,20.53,20.53,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-dFN,18,1,35.51,35.51,35.51,35.51,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-dGN,18,1,23.81,23.81,23.81,23.81,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-dJd,18,1,28.69,28.69,28.69,28.69,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-dON,18,1,31.36,31.36,31.36,31.36,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-dPN,18,1,23.25,23.25,23.25,23.25,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-d_N,18,1,35.46,35.46,35.46,35.46,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-d_S,18,1,31.34,31.34,31.34,31.34,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-daN,18,1,22.12,22.12,22.12,22.12,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-deK,18,1,23.35,23.35,23.35,23.35,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-ded,18,1,20.06,20.06,20.06,20.06,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-dkK,18,1,25.21,25.21,25.21,25.21,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-dkd,18,1,34.32,34.32,34.32,34.32,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-doK,18,1,32.94,32.94,32.94,32.94,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-dod,18,1,18.5,18.5,18.5,18.5,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-dud,18,1,22.12,22.12,22.12,22.12,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-dvd,18,1,25.2,25.2,25.2,25.2,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-e-S,18,1,85.76,85.76,85.76,85.76,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-e4N,18,1,21.6,21.6,21.6,21.6,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-e4d,18,1,33.5,33.5,33.5,33.5,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-e7N,18,1,18.8,18.8,18.8,18.8,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-e7S,18,1,18.8,18.8,18.8,18.8,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-e8S,13,1,39.96,39.96,39.96,39.96,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-eAd,18,1,25.01,25.01,25.01,25.01,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-eFK,18,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-eFS,18,1,30.15,30.15,30.15,30.15,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-eGK,18,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-eOS,18,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-eZN,18,1,36.84,36.84,36.84,36.84,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-e_K,18,1,21.42,21.42,21.42,21.42,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-ebN,18,1,20.0,20.0,20.0,20.0,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-efK,18,1,28.75,28.75,28.75,28.75,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-ejK,18,1,38.1,38.1,38.1,38.1,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-ejN,18,1,38.1,38.1,38.1,38.1,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-ekK,18,1,22.39,22.39,22.39,22.39,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-eoS,18,1,25.0,25.0,25.0,25.0,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-eqK,18,1,33.49,33.49,33.49,33.49,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-eqN,18,1,18.8,18.8,18.8,18.8,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-eqS,18,1,18.8,18.8,18.8,18.8,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-erK,18,1,18.8,18.8,18.8,18.8,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-erd,18,1,18.8,18.8,18.8,18.8,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-exK,18,1,13.66,13.66,13.66,13.66,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-f3K,18,1,10.02,10.02,10.02,10.02,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-f3d,17,1,15.41,15.41,15.41,15.41,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-f4K,18,1,28.7,28.7,28.7,28.7,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-f4d,18,1,7.96,7.96,7.96,7.96,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-f8K,18,1,17.72,17.72,17.72,17.72,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-f8N,18,1,12.83,12.83,12.83,12.83,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-f8d,18,1,24.96,24.96,24.96,24.96,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-fAK,18,1,49.83,49.83,49.83,49.83,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-fAd,18,1,24.96,24.96,24.96,24.96,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-fFN,18,1,20.57,20.57,20.57,20.57,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-fGS,18,1,32.86,32.86,32.86,32.86,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-fJK,18,1,263.35,263.35,263.35,263.35,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-fZN,18,1,13.34,13.34,13.34,13.34,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-f_K,18,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-fbN,18,1,12.08,12.08,12.08,12.08,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-fbS,18,1,57.44,57.44,57.44,57.44,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-fbd,18,1,19.36,19.36,19.36,19.36,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-feK,18,1,53.02,53.02,53.02,53.02,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-fed,18,1,12.88,12.88,12.88,12.88,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-ffN,18,1,34.66,34.66,34.66,34.66,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-ffS,18,1,19.51,19.51,19.51,19.51,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-fkK,18,1,28.83,28.83,28.83,28.83,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-fpK,18,1,32.0,32.0,32.0,32.0,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-fud,18,1,19.3,19.3,19.3,19.3,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-fvK,18,1,33.21,33.21,33.21,33.21,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-fvS,18,1,18.9,18.9,18.9,18.9,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-g0K,18,1,40.2,40.2,40.2,40.2,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-g0N,18,1,17.7,17.7,17.7,17.7,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-g0d,18,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-g3d,18,1,22.04,22.04,22.04,22.04,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-g4K,18,1,15.85,15.85,15.85,15.85,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-g4N,18,1,40.2,40.2,40.2,40.2,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-g4S,18,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-g4d,18,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-g8N,18,1,43.1,43.1,43.1,43.1,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-gCK,18,1,83.39,83.39,83.39,83.39,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-gFK,18,1,33.65,33.65,33.65,33.65,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-gFN,18,1,40.2,40.2,40.2,40.2,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-gPd,18,1,32.86,32.86,32.86,32.86,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-gaS,18,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-gkK,18,1,28.3,28.3,28.3,28.3,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-gkd,18,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-goS,18,1,40.2,40.2,40.2,40.2,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-god,18,1,40.2,40.2,40.2,40.2,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-gvN,18,1,28.44,28.44,28.44,28.44,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-gvd,18,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-k0N,18,1,40.9,40.9,40.9,40.9,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-k0d,18,1,12.58,12.58,12.58,12.58,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-k1d,18,1,23.15,23.15,23.15,23.15,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-k4S,18,1,18.78,18.78,18.78,18.78,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-k7S,18,1,29.29,29.29,29.29,29.29,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-k7d,18,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-k8S,18,1,25.08,25.08,25.08,25.08,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-kAS,18,1,27.51,27.51,27.51,27.51,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-kCd,18,1,12.5,12.5,12.5,12.5,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-kGS,18,1,30.89,30.89,30.89,30.89,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-kPN,18,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-kPS,18,1,20.72,20.72,20.72,20.72,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-k_d,18,1,37.57,37.57,37.57,37.57,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-kbS,18,1,22.39,22.39,22.39,22.39,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-keK,18,1,14.98,14.98,14.98,14.98,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-kfS,18,1,31.83,31.83,31.83,31.83,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-kkd,18,1,27.51,27.51,27.51,27.51,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-koS,18,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-kpK,18,1,8.16,8.16,8.16,8.16,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-krd,18,1,14.9,14.9,14.9,14.9,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-kuS,18,1,12.5,12.5,12.5,12.5,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-kxK,18,1,27.27,27.27,27.27,27.27,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-o-K,18,1,26.19,26.19,26.19,26.19,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-o-d,18,1,28.3,28.3,28.3,28.3,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-o0d,18,1,28.61,28.61,28.61,28.61,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-o1K,18,1,8.72,8.72,8.72,8.72,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-o4d,18,1,41.19,41.19,41.19,41.19,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-o7K,18,1,43.19,43.19,43.19,43.19,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-o8K,18,1,52.12,52.12,52.12,52.12,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-o8N,18,1,52.12,52.12,52.12,52.12,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-o8S,18,1,52.12,52.12,52.12,52.12,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-o8d,18,1,17.72,17.72,17.72,17.72,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-oGN,18,1,30.52,30.52,30.52,30.52,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-oQd,18,1,20.54,20.54,20.54,20.54,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-oZK,18,1,19.26,19.26,19.26,19.26,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-o_K,18,1,43.4,43.4,43.4,43.4,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-o_N,18,1,19.19,19.19,19.19,19.19,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-o_d,18,1,55.6,55.6,55.6,55.6,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-oaS,18,1,23.67,23.67,23.67,23.67,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-obN,18,1,0.0,0.0,0.0,0.0,0.0,,0,0.0,True
rZ7HnEZ1Af-obd,18,1,25.36,25.36,25.36,25.36,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-ofN,18,1,25.08,25.08,25.08,25.08,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-okd,18,1,49.95,49.95,49.95,49.95,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-ooK,18,1,52.12,52.12,52.12,52.12,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-ooS,18,1,40.78,40.78,40.78,40.78,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-ood,18,1,52.12,52.12,52.12,52.12,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-opd,18,1,23.81,23.81,23.81,23.81,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-oqN,18,1,31.26,31.26,31.26,31.26,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-ord,18,1,43.08,43.08,43.08,43.08,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-ouS,18,1,24.75,24.75,24.75,24.75,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-oud,18,1,10.02,10.02,10.02,10.02,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-p-K,18,1,32.3,32.3,32.3,32.3,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-p-S,18,1,28.15,28.15,28.15,28.15,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-p1K,18,1,32.55,32.55,32.55,32.55,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-p3d,18,1,20.39,20.39,20.39,20.39,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-pCd,18,1,44.3,44.3,44.3,44.3,0.0,0.0,0,0.0,True
rZ7HnEZ1Af-pJd,18,1,105.02,105.02,105.02,105.02,0.0,0.0,0,0.0,True
